2001V1210S_NODE_1_11880	5
2001V1210S_NODE_1_11940	4
2001V1210S_NODE_1_12000	3
2001V1210S_NODE_1_12060	3
2001V1210S_NODE_1_12120	2
2001V1210S_NODE_1_12180	2
2001V1210S_NODE_1_12240	4
2001V1210S_NODE_1_12300	1
2001V1210S_NODE_1_12360	2
2001V1210S_NODE_1_12420	5
2001V1210S_NODE_1_12480	4
2001V1210S_NODE_1_12540	1
2001V1210S_NODE_1_12600	1
2001V1210S_NODE_1_12660	4
2001V1210S_NODE_1_12720	6
2001V1210S_NODE_1_12780	6
2001V1210S_NODE_1_12840	7
2001V1210S_NODE_1_12900	6
2001V1210S_NODE_1_12960	5
2001V1210S_NODE_1_13020	6
2001V1210S_NODE_1_13080	7
2001V1210S_NODE_1_13140	6
2001V1210S_NODE_1_13200	5
2001V1210S_NODE_1_13260	3
2001V1210S_NODE_1_13320	5
2001V1210S_NODE_1_13380	4
2001V1210S_NODE_1_13440	3
2001V1210S_NODE_1_13500	4
2001V1210S_NODE_1_13560	5
2001V1210S_NODE_1_13620	5
2001V1210S_NODE_1_13680	4
2001V1210S_NODE_1_13740	3
2001V1210S_NODE_1_13800	5
2001V1210S_NODE_1_13860	6
2001V1210S_NODE_1_13920	5
2001V1210S_NODE_1_13980	2
2001V1210S_NODE_1_14040	2
2001V1210S_NODE_1_14100	4
2001V1210S_NODE_1_14160	5
2001V1210S_NODE_1_14220	5
2001V1210S_NODE_1_14280	4
2001V1210S_NODE_1_14340	2
2001V1210S_NODE_1_14400	1
2001V1210S_NODE_1_14460	2
2001V1210S_NODE_1_14520	6
2001V1210S_NODE_1_14580	6
2001V1210S_NODE_1_14640	3
2001V1210S_NODE_1_14700	5
2001V1210S_NODE_1_14760	6
2001V1210S_NODE_1_14820	4
2001V1210S_NODE_1_14880	1
2001V1210S_NODE_1_14940	1
2001V1210S_NODE_1_15000	5
2001V1210S_NODE_1_15060	6
2001V1210S_NODE_1_15120	6
2001V1210S_NODE_1_15180	6
2001V1210S_NODE_1_15240	6
2001V1210S_NODE_1_15300	5
2001V1210S_NODE_1_15360	6
2001V1210S_NODE_1_15420	5
2001V1210S_NODE_1_15480	5
2001V1210S_NODE_1_15540	6
2001V1210S_NODE_1_15600	6
2001V1210S_NODE_1_15660	5
2001V1210S_NODE_1_15720	4
2001V1210S_NODE_1_15780	5
2001V1210S_NODE_1_15840	4
2001V1210S_NODE_1_15900	3
2001V1210S_NODE_1_15960	4
2001V1210S_NODE_1_16020	4
2001V1210S_NODE_1_16080	2
2001V1210S_NODE_1_16140	1
2001V1210S_NODE_1_16200	1
2001V1210S_NODE_1_16260	1
2001V1210S_NODE_1_16320	1
2001V1210S_NODE_1_16380	5
2001V1210S_NODE_1_16440	3
2001V1210S_NODE_1_16500	1
2001V1210S_NODE_1_16560	5
2001V1210S_NODE_1_16620	6
2001V1210S_NODE_1_16680	6
2001V1210S_NODE_1_16740	5
2001V1210S_NODE_1_16800	5
2001V1210S_NODE_1_16860	6
2001V1210S_NODE_1_16920	5
2001V1210S_NODE_1_16980	1
2001V1210S_NODE_1_17040	1
2001V1210S_NODE_1_17100	3
2001V1210S_NODE_1_17160	5
2001V1210S_NODE_1_17220	3
2001V1210S_NODE_1_17280	1
2001V1210S_NODE_1_17340	4
2001V1210S_NODE_1_17400	5
2001V1210S_NODE_1_17460	3
2001V1210S_NODE_1_17520	3
2001V1210S_NODE_1_17580	3
2001V1210S_NODE_1_17640	4
2001V1210S_NODE_1_17700	4
2001V1210S_NODE_1_17760	2
2001V1210S_NODE_1_17820	1
2001V1210S_NODE_1_17880	2
2001V1210S_NODE_1_17940	4
2001V1210S_NODE_1_18000	5
2001V1210S_NODE_1_18060	5
2001V1210S_NODE_1_18120	1
2001V1210S_NODE_1_18180	2
2001V1210S_NODE_1_18240	5
2001V1210S_NODE_1_18300	4
2001V1210S_NODE_1_18360	1
2001V1210S_NODE_1_18420	1
2001V1210S_NODE_1_18480	1
2001V1210S_NODE_1_18540	2
2001V1210S_NODE_1_18600	4
2001V1210S_NODE_1_18660	3
2001V1210S_NODE_1_18720	5
2001V1210S_NODE_1_18780	5
2001V1210S_NODE_1_18840	4
2001V1210S_NODE_1_18900	4
2001V1210S_NODE_1_18960	3
2001V1210S_NODE_1_19020	5
2001V1210S_NODE_1_19080	5
2001V1210S_NODE_1_19140	1
2001V1210S_NODE_1_19200	1
2001V1210S_NODE_1_19260	1
2001V1210S_NODE_1_19320	2
2001V1210S_NODE_1_19380	5
2001V1210S_NODE_1_19440	4
2001V1210S_NODE_1_19500	1
2001V1210S_NODE_1_19560	1
2001V1210S_NODE_1_19620	5
2001V1210S_NODE_1_19680	6
2001V1210S_NODE_1_19740	5
2001V1210S_NODE_1_19800	5
2001V1210S_NODE_1_19860	5
2001V1210S_NODE_1_19920	6
2001V1210S_NODE_1_19980	5
2001V1210S_NODE_1_20040	6
2001V1210S_NODE_1_20100	5
2001V1210S_NODE_1_20160	4
2001V1210S_NODE_1_20220	3
2001V1210S_NODE_1_20280	1
2001V1210S_NODE_1_20340	3
2001V1210S_NODE_1_20400	4
2001V1210S_NODE_1_20460	3
2001V1210S_NODE_1_20520	2
2001V1210S_NODE_1_20580	3
2001V1210S_NODE_1_20640	5
2001V1210S_NODE_1_20700	5
2001V1210S_NODE_1_20760	5
2001V1210S_NODE_1_20820	6
2001V1210S_NODE_1_20880	5
2001V1210S_NODE_1_20940	5
2001V1210S_NODE_1_21000	6
2001V1210S_NODE_1_21060	6
2001V1210S_NODE_1_21120	5
2001V1210S_NODE_1_21180	5
2001V1210S_NODE_1_21240	6
2001V1210S_NODE_1_21300	2
2001V1210S_NODE_1_21360	3
2001V1210S_NODE_1_21420	5
2001V1210S_NODE_1_21480	1
2001V1210S_NODE_1_21540	1
2001V1210S_NODE_1_21600	4
2001V1210S_NODE_1_21660	2
2001V1210S_NODE_1_21720	1
2001V1210S_NODE_1_21780	1
2001V1210S_NODE_1_21840	4
2001V1210S_NODE_1_21900	6
2001V1210S_NODE_1_21960	6
2001V1210S_NODE_1_22020	6
2001V1210S_NODE_1_22080	5
2001V1210S_NODE_1_22140	1
2001V1210S_NODE_1_22200	3
2001V1210S_NODE_1_22260	6
2001V1210S_NODE_1_22320	3
2001V1210S_NODE_1_22380	1
2001V1210S_NODE_1_22440	1
2001V1210S_NODE_1_22500	1
2001V1210S_NODE_1_22560	1
2001V1210S_NODE_1_22620	1
2001V1210S_NODE_1_22680	1
2001V1210S_NODE_1_22740	1
2001V1210S_NODE_1_22800	2
2001V1210S_NODE_1_22860	3
2001V1210S_NODE_1_22920	4
2001V1210S_NODE_1_22980	1
2001V1210S_NODE_1_23040	1
2001V1210S_NODE_1_23100	1
2001V1210S_NODE_1_23160	1
2001V1210S_NODE_1_23220	1
2001V1210S_NODE_1_23280	2
2001V1210S_NODE_1_23340	3
2001V1210S_NODE_1_23400	3
2001V1210S_NODE_1_23460	3
2001V1210S_NODE_1_23520	2
2001V1210S_NODE_1_23580	3
2001V1210S_NODE_1_23640	2
2001V1210S_NODE_1_23700	1
2001V1210S_NODE_1_23760	1
2001V1210S_NODE_1_23820	1
2001V1210S_NODE_1_23880	2
2001V1210S_NODE_1_23940	2
2001V1210S_NODE_1_24000	1
2001V1210S_NODE_1_24060	2
2001V1210S_NODE_1_24120	5
2001V1210S_NODE_1_24180	4
2001V1210S_NODE_1_24240	5
2001V1210S_NODE_1_24300	5
2001V1210S_NODE_1_24360	2
2001V1210S_NODE_1_24420	3
2001V1210S_NODE_1_24480	5
2001V1210S_NODE_1_24540	4
2001V1210S_NODE_1_24600	2
2001V1210S_NODE_1_24660	1
2001V1210S_NODE_1_24720	1
2001V1210S_NODE_1_24780	2
2001V1210S_NODE_1_24840	3
2001V1210S_NODE_1_24900	2
2001V1210S_NODE_1_24960	2
2001V1210S_NODE_1_25020	3
2001V1210S_NODE_1_25080	4
2001V1210S_NODE_1_25140	1
2001V1210S_NODE_1_25200	1
2001V1210S_NODE_1_25260	1
2001V1210S_NODE_1_25320	2
2001V1210S_NODE_1_25380	2
2001V1210S_NODE_1_25440	1
2001V1210S_NODE_1_25500	4
2001V1210S_NODE_1_25560	4
2001V1210S_NODE_1_25620	3
2001V1210S_NODE_1_25680	5
2001V1210S_NODE_1_25740	5
2001V1210S_NODE_1_25800	5
2001V1210S_NODE_1_25860	5
2001V1210S_NODE_1_25920	3
2001V1210S_NODE_1_25980	3
2001V1210S_NODE_1_26040	4
2001V1210S_NODE_1_26100	5
2001V1210S_NODE_1_26160	5
2001V1210S_NODE_1_26220	3
2001V1210S_NODE_1_26280	1
2001V1210S_NODE_1_26340	4
2001V1210S_NODE_1_26400	6
2001V1210S_NODE_1_26460	5
2001V1210S_NODE_1_26520	5
2001V1210S_NODE_1_26580	1
2001V1210S_NODE_1_26640	1
2001V1210S_NODE_1_26700	1
2001V1210S_NODE_1_26760	1
2001V1210S_NODE_1_26820	1
2001V1210S_NODE_1_26880	1
2001V1210S_NODE_1_26940	1
2001V1210S_NODE_1_27000	1
2001V1210S_NODE_1_27060	1
2001V1210S_NODE_1_27120	1
2001V1210S_NODE_1_27180	2
2001V1210S_NODE_1_27240	1
2001V1210S_NODE_1_27300	1
2001V1210S_NODE_1_27360	6
2001V1210S_NODE_1_27420	5
2001V1210S_NODE_1_27480	5
2001V1210S_NODE_1_27540	4
2001V1210S_NODE_1_27600	2
2001V1210S_NODE_1_27660	3
2001V1210S_NODE_1_27720	3
2001V1210S_NODE_1_27780	3
2001V1210S_NODE_1_27840	3
2001V1210S_NODE_1_27900	1
2001V1210S_NODE_1_27960	1
2001V1210S_NODE_1_28020	1
2001V1210S_NODE_1_28080	1
2001V1210S_NODE_1_28140	2
2001V1210S_NODE_1_28200	4
2001V1210S_NODE_1_28260	3
2001V1210S_NODE_1_28320	1
2001V1210S_NODE_1_28380	1
2001V1210S_NODE_1_28440	1
2001V1210S_NODE_1_28500	1
2001V1210S_NODE_1_28560	1
2001V1210S_NODE_1_28620	1
2001V1210S_NODE_1_28680	1
2001V1210S_NODE_1_28740	2
2001V1210S_NODE_1_28800	2
2001V1210S_NODE_1_28860	2
2001V1210S_NODE_1_28920	1
2001V1210S_NODE_1_28980	1
2001V1210S_NODE_1_29040	3
2001V1210S_NODE_1_29100	1
2001V1210S_NODE_1_29160	1
2001V1210S_NODE_1_29220	1
2001V1210S_NODE_1_29280	2
2001V1210S_NODE_1_29340	3
2001V1210S_NODE_1_29400	2
2001V1210S_NODE_1_29460	2
2001V1210S_NODE_1_29520	3
2001V1210S_NODE_1_29580	1
2001V1210S_NODE_1_29640	1
2001V1210S_NODE_1_29700	1
2001V1210S_NODE_1_29760	1
2001V1210S_NODE_1_29820	1
2001V1210S_NODE_1_29880	3
2001V1210S_NODE_1_29940	6
2001V1210S_NODE_1_30000	6
2001V1210S_NODE_1_30060	5
2001V1210S_NODE_1_30120	1
2001V1210S_NODE_1_30180	1
2001V1210S_NODE_1_30240	1
2001V1210S_NODE_1_30300	1
2001V1210S_NODE_1_30360	1
2001V1210S_NODE_1_30420	3
2001V1210S_NODE_1_30480	5
2001V1210S_NODE_1_30540	4
2001V1210S_NODE_1_30600	2
2001V1210S_NODE_1_30660	1
2001V1210S_NODE_1_30720	3
2001V1210S_NODE_1_30780	1
2001V1210S_NODE_1_30840	1
2001V1210S_NODE_1_30900	1
2001V1210S_NODE_1_30960	3
2001V1210S_NODE_1_31020	1
2001V1210S_NODE_1_31080	1
2001V1210S_NODE_1_31140	1
2001V1210S_NODE_1_31200	3
2001V1210S_NODE_1_31260	5
2001V1210S_NODE_1_31320	3
2001V1210S_NODE_1_31380	1
2001V1210S_NODE_1_31440	1
2001V1210S_NODE_1_31500	1
2001V1210S_NODE_1_31560	1
2001V1210S_NODE_1_31620	1
2001V1210S_NODE_1_31680	1
2001V1210S_NODE_1_31740	1
2001V1210S_NODE_1_31800	1
2001V1210S_NODE_1_31860	2
2001V1210S_NODE_1_31920	1
2001V1210S_NODE_1_31980	1
2001V1210S_NODE_1_32040	5
2001V1210S_NODE_1_32100	3
2001V1210S_NODE_1_32160	1
2001V1210S_NODE_1_32220	1
2001V1210S_NODE_1_32280	3
2001V1210S_NODE_1_32340	6
2001V1210S_NODE_1_32400	4
2001V1210S_NODE_1_32460	5
2001V1210S_NODE_1_32520	6
2001V1210S_NODE_1_32580	4
2001V1210S_NODE_1_32640	1
2001V1210S_NODE_1_32700	1
2001V1210S_NODE_1_32760	4
2001V1210S_NODE_1_32820	3
2001V1210S_NODE_1_32880	3
2001V1210S_NODE_1_32940	1
2001V1210S_NODE_1_33000	1
2001V1210S_NODE_1_33060	3
2001V1210S_NODE_1_33120	4
2001V1210S_NODE_1_33180	3
2001V1210S_NODE_1_33240	3
2001V1210S_NODE_1_33300	3
2001V1210S_NODE_1_33360	2
2001V1210S_NODE_1_33420	2
2001V1210S_NODE_1_33480	5
2001V1210S_NODE_1_33540	6
2001V1210S_NODE_1_33600	5
2001V1210S_NODE_1_33660	1
2001V1210S_NODE_1_33720	1
2001V1210S_NODE_1_33780	1
2001V1210S_NODE_1_33840	1
2001V1210S_NODE_1_33900	1
2001V1210S_NODE_1_33960	1
2001V1210S_NODE_1_34020	4
2001V1210S_NODE_1_34080	3
2001V1210S_NODE_1_34140	1
2001V1210S_NODE_1_34200	2
2001V1210S_NODE_1_34260	5
2001V1210S_NODE_1_34320	5
2001V1210S_NODE_1_34380	3
2001V1210S_NODE_1_34440	4
2001V1210S_NODE_1_34500	2
2001V1210S_NODE_1_34560	1
2001V1210S_NODE_1_34620	1
2001V1210S_NODE_1_34680	1
2001V1210S_NODE_1_34740	4
2001V1210S_NODE_1_34800	4
2001V1210S_NODE_1_34860	1
2001V1210S_NODE_1_34920	2
2001V1210S_NODE_1_34980	3
2001V1210S_NODE_1_35040	4
2001V1210S_NODE_1_35100	2
2001V1210S_NODE_1_35160	1
2001V1210S_NODE_1_35220	3
2001V1210S_NODE_1_35280	2
2001V1210S_NODE_1_35340	1
2001V1210S_NODE_1_35400	1
2001V1210S_NODE_1_35460	1
2001V1210S_NODE_1_35520	1
2001V1210S_NODE_1_35580	1
2001V1210S_NODE_1_35640	1
2001V1210S_NODE_1_35700	1
2001V1210S_NODE_1_35760	1
2001V1210S_NODE_1_35820	2
2001V1210S_NODE_1_35880	3
2001V1210S_NODE_1_35940	1
2001V1210S_NODE_1_36000	1
2001V1210S_NODE_1_36060	1
2001V1210S_NODE_1_36120	1
2001V1210S_NODE_1_36180	5
2001V1210S_NODE_1_36240	6
2001V1210S_NODE_1_36300	6
2001V1210S_NODE_1_36360	6
2001V1210S_NODE_1_36420	5
2001V1210S_NODE_1_36480	3
2001V1210S_NODE_1_36540	6
2001V1210S_NODE_1_36600	6
2001V1210S_NODE_1_36660	5
2001V1210S_NODE_1_36720	5
2001V1210S_NODE_1_36780	5
2001V1210S_NODE_1_36840	2
2001V1210S_NODE_1_36900	1
2001V1210S_NODE_1_36960	3
2001V1210S_NODE_1_37020	5
2001V1210S_NODE_1_37080	3
2001V1210S_NODE_1_37140	5
2001V1210S_NODE_1_37200	3
2001V1210S_NODE_1_37260	1
2001V1210S_NODE_1_37320	5
2001V1210S_NODE_1_37380	6
2001V1210S_NODE_1_37440	6
2001V1210S_NODE_1_37500	6
2001V1210S_NODE_1_37560	6
2001V1210S_NODE_1_37620	6
2001V1210S_NODE_1_37680	5
2001V1210S_NODE_1_37740	6
2001V1210S_NODE_1_37800	3
2001V1210S_NODE_1_37860	1
2001V1210S_NODE_1_37920	1
2001V1210S_NODE_1_37980	1
2001V1210S_NODE_1_38040	1
2001V1210S_NODE_1_38100	1
2001V1210S_NODE_1_38160	1
2001V1210S_NODE_1_38220	3
2001V1210S_NODE_1_38280	3
2001V1210S_NODE_1_38340	1
2001V1210S_NODE_1_38400	1
2001V1210S_NODE_1_38460	1
2001V1210S_NODE_1_38520	1
2001V1210S_NODE_1_38580	1
2001V1210S_NODE_1_38640	1
2001V1210S_NODE_1_38700	1
2001V1210S_NODE_1_38760	5
2001V1210S_NODE_1_38820	5
2001V1210S_NODE_1_38880	3
2001V1210S_NODE_1_38940	2
2001V1210S_NODE_1_39000	1
2001V1210S_NODE_1_39060	2
2001V1210S_NODE_1_39120	5
2001V1210S_NODE_1_39180	5
2001V1210S_NODE_1_39240	3
2001V1210S_NODE_1_39300	3
2001V1210S_NODE_1_39360	6
2001V1210S_NODE_1_39420	6
2001V1210S_NODE_1_39480	6
2001V1210S_NODE_1_39540	6
2001V1210S_NODE_1_39600	5
2001V1210S_NODE_1_39660	3
2001V1210S_NODE_1_39720	6
2001V1210S_NODE_1_39780	6
2001V1210S_NODE_1_39840	5
2001V1210S_NODE_1_39900	3
2001V1210S_NODE_1_39960	1
2001V1210S_NODE_1_40020	2
2001V1210S_NODE_1_40080	4
2001V1210S_NODE_1_40140	5
2001V1210S_NODE_1_40200	6
2001V1210S_NODE_1_40260	5
2001V1210S_NODE_1_40320	1
2001V1210S_NODE_1_40380	1
2001V1210S_NODE_1_40440	1
2001V1210S_NODE_1_40500	1
2001V1210S_NODE_1_40560	1
2001V1210S_NODE_1_40620	5
2001V1210S_NODE_1_40680	5
2001V1210S_NODE_1_40740	2
2001V1210S_NODE_1_40800	5
2001V1210S_NODE_1_40860	5
2001V1210S_NODE_1_40920	3
2001V1210S_NODE_1_40980	5
2001V1210S_NODE_1_41040	5
2001V1210S_NODE_1_41100	3
2001V1210S_NODE_1_41160	3
2001V1210S_NODE_1_41220	4
2001V1210S_NODE_1_41280	4
2001V1210S_NODE_1_41340	4
2001V1210S_NODE_1_41400	2
2001V1210S_NODE_1_41460	1
2001V1210S_NODE_1_41520	1
2001V1210S_NODE_1_41580	3
2001V1210S_NODE_1_41640	1
2001V1210S_NODE_1_41700	1
2001V1210S_NODE_1_41760	5
2001V1210S_NODE_1_41820	5
2001V1210S_NODE_1_41880	2
2001V1210S_NODE_1_41940	1
2001V1210S_NODE_1_42000	1
2001V1210S_NODE_1_42060	2
2001V1210S_NODE_1_42120	1
2001V1210S_NODE_1_42180	1
2001V1210S_NODE_1_42240	1
2001V1210S_NODE_1_42300	3
2001V1210S_NODE_1_42360	3
2001V1210S_NODE_1_42420	3
2001V1210S_NODE_1_42480	5
2001V1210S_NODE_1_42540	5
2001V1210S_NODE_1_42600	4
2001V1210S_NODE_1_42660	1
2001V1210S_NODE_1_42720	1
2001V1210S_NODE_1_42780	4
2001V1210S_NODE_1_42840	2
2001V1210S_NODE_1_42900	1
2001V1210S_NODE_1_42960	2
2001V1210S_NODE_1_43020	1
2001V1210S_NODE_1_43080	1
2001V1210S_NODE_1_43140	3
2001V1210S_NODE_1_43200	2
2001V1210S_NODE_1_43260	3
2001V1210S_NODE_1_43320	5
2001V1210S_NODE_1_43380	6
2001V1210S_NODE_1_43440	7
2001V1210S_NODE_1_43500	6
2001V1210S_NODE_1_43560	4
2001V1210S_NODE_1_43620	5
2001V1210S_NODE_1_43680	5
2001V1210S_NODE_1_43740	1
2001V1210S_NODE_1_43800	1
2001V1210S_NODE_1_43860	3
2001V1210S_NODE_1_43920	5
2001V1210S_NODE_1_43980	4
2001V1210S_NODE_1_44040	1
2001V1210S_NODE_1_44100	1
2001V1210S_NODE_1_44160	1
2001V1210S_NODE_1_44220	2
2001V1210S_NODE_1_44280	1
2001V1210S_NODE_1_44340	3
2001V1210S_NODE_1_44400	6
2001V1210S_NODE_1_44460	6
2001V1210S_NODE_1_44520	6
2001V1210S_NODE_1_44580	6
2001V1210S_NODE_1_44640	5
2001V1210S_NODE_1_44700	2
2001V1210S_NODE_1_44760	1
2001V1210S_NODE_1_44820	4
2001V1210S_NODE_1_44880	3
2001V1210S_NODE_1_44940	1
2001V1210S_NODE_1_45000	1
2001V1210S_NODE_1_45060	2
2001V1210S_NODE_1_45120	5
2001V1210S_NODE_1_45180	6
2001V1210S_NODE_1_45240	6
2001V1210S_NODE_1_45300	6
2001V1210S_NODE_1_45360	3
2001V1210S_NODE_1_45420	3
2001V1210S_NODE_1_45480	2
2001V1210S_NODE_1_45540	1
2001V1210S_NODE_1_45600	3
2001V1210S_NODE_1_45660	3
2001V1210S_NODE_1_45720	3
2001V1210S_NODE_1_45780	4
2001V1210S_NODE_1_45840	4
2001V1210S_NODE_1_45900	2
2001V1210S_NODE_1_45960	5
2001V1210S_NODE_1_46020	6
2001V1210S_NODE_1_46080	5
2001V1210S_NODE_1_46140	5
2001V1210S_NODE_1_46200	7
2001V1210S_NODE_1_46260	7
2001V1210S_NODE_1_46320	6
2001V1210S_NODE_1_46380	6
2001V1210S_NODE_1_46440	3
2001V1210S_NODE_1_46500	2
2001V1210S_NODE_1_46560	3
2001V1210S_NODE_1_46620	2
